,MoleculeID,CERAPP_Ago_pred,CERAPP_Anta_pred,CERAPP_Bind_pred,CoMPARA_Ago_pred,CoMPARA_Anta_pred,CoMPARA_Bind_pred,CATMoS_VT_pred,CATMoS_NT_pred,CATMoS_EPA_pred,CATMoS_GHS_pred,CATMoS_LD50_pred,dtxsid,group_str,final_picks
2571,DTXSID3046613,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8664.0,DTXSID3046613,"('Organohalogen compounds', 3.0)",
2572,DTXSID5059371,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6830.0,DTXSID5059371,"('Fatty Acyls', 3.0)",
2573,DTXSID5044495,1.0,1.0,1,0.0,0.0,0,0,0,3,4,1378.0,DTXSID5044495,"('Phenols', 5.0)",
2574,DTXSID3044679,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2319.0,DTXSID3044679,"('Organic phosphonic acids and derivatives', nan)",
2575,DTXSID0066242,0.0,0.0,1,0.0,0.0,1,0,1,4,5,14359.0,DTXSID0066242,"('Fatty Acyls', 3.0)",
2576,DTXSID9063035,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1493.0,DTXSID9063035,"('Organometallic compounds', 2.0)",
2577,DTXSID9061621,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2706.0,DTXSID9061621,"('Benzofurans', nan)",
2578,DTXSID6061529,0.0,0.0,0,0.0,0.0,0,0,0,2,3,274.0,DTXSID6061529,"('Organic 1,3-dipolar compounds', nan)",
2579,DTXSID4042206,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2277.0,DTXSID4042206,"('Organoheterocyclic compounds', 3.0)",
2580,DTXSID60889131,0.0,0.0,0,0.0,1.0,1,0,0,3,4,747.0,DTXSID60889131,"('Benzene and substituted derivatives', 8.0)",
2581,DTXSID80889173,1.0,1.0,1,1.0,1.0,1,0,1,3,5,2557.0,DTXSID80889173,"('Dioxanes', nan)",
2582,DTXSID2063428,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6168.0,DTXSID2063428,"('Organooxygen compounds', 2.0)",
2583,DTXSID20861615,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2593.0,DTXSID20861615,"('Fatty Acyls', 1.0)",
2584,DTXSID70887941,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5918.0,DTXSID70887941,"('Organooxygen compounds', 2.0)",
2585,DTXSID30887528,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2124.0,DTXSID30887528,"('Azoles', 3.0)",
2586,DTXSID5041439,0.0,1.0,1,0.0,1.0,1,0,1,3,5,2060.0,DTXSID5041439,"('Anthracenes', 7.0)",
2587,DTXSID6068727,1.0,0.0,1,0.0,1.0,1,0,1,3,5,2623.0,DTXSID6068727,"('Benzene and substituted derivatives', 6.0)",
2588,DTXSID9052395,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6557.0,DTXSID9052395,"('Organooxygen compounds', 2.0)",
2589,DTXSID00166397,0.0,0.0,0,0.0,0.0,0,0,0,3,4,707.0,DTXSID00166397,"('Benzene and substituted derivatives', 7.0)",
2590,DTXSID5029186,0.0,0.0,0,0.0,0.0,0,0,0,3,4,685.0,DTXSID5029186,"('Triazines', nan)",
2591,DTXSID7074616,0.0,0.0,0,0.0,0.0,0,0,0,3,4,594.0,DTXSID7074616,"('Organohalogen compounds', 4.0)",
2592,DTXSID7059806,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1066.0,DTXSID7059806,"('Benzene and substituted derivatives', 7.0)",
2593,DTXSID20862581,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2424.0,DTXSID20862581,"('Fatty Acyls', 1.0)",
2594,DTXSID5062639,0.0,0.0,0,0.0,0.0,1,0,1,4,5,13872.0,DTXSID5062639,"('Fatty Acyls', 3.0)",
2595,DTXSID9047465,0.0,0.0,0,0.0,0.0,0,0,0,3,4,833.0,DTXSID9047465,"('Quinolines and derivatives', 3.0)",
2596,DTXSID1025564,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5885.0,DTXSID1025564,"('Organooxygen compounds', 2.0)",
2597,DTXSID50866931,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2267.0,DTXSID50866931,"('Organooxygen compounds', 3.0)",
2598,DTXSID0025579,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2742.0,DTXSID0025579,"('Organooxygen compounds', 3.0)",
2599,DTXSID4042090,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2754.0,DTXSID4042090,"('Organic nitrogen compounds', 6.0)",
2600,DTXSID5044863,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3156.0,DTXSID5044863,"('Keto acids and derivatives', nan)",
2601,DTXSID1029251,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2788.0,DTXSID1029251,"('Fatty Acyls', 1.0)",
2602,DTXSID70967353,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6924.0,DTXSID70967353,"('Carboxylic acids and derivatives', 5.0)",
2603,DTXSID70371890,0.0,0.0,1,0.0,0.0,0,0,0,2,3,267.0,DTXSID70371890,"('Benzene and substituted derivatives', 5.0)",1.0
2604,DTXSID7060706,0.0,0.0,0,0.0,0.0,0,0,0,2,3,212.0,DTXSID7060706,"('Benzene and substituted derivatives', 3.0)",
2605,DTXSID20862324,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6485.0,DTXSID20862324,"('Organooxygen compounds', 2.0)",
2606,DTXSID0063604,0.0,0.0,0,0.0,0.0,0,0,0,2,3,223.0,DTXSID0063604,"('Other', 3.0)",
2607,DTXSID8051386,1.0,1.0,1,0.0,0.0,0,0,1,3,5,2080.0,DTXSID8051386,"('Organooxygen compounds', 3.0)",
2608,DTXSID401014995,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6662.0,DTXSID401014995,"('Lactones', nan)",
2609,DTXSID6044511,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5855.0,DTXSID6044511,"('Fatty Acyls', 3.0)",
2610,DTXSID8065874,0.0,0.0,0,0.0,0.0,0,0,0,3,4,723.0,DTXSID8065874,"('Organic nitrogen compounds', 3.0)",
2611,DTXSID2070712,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5868.0,DTXSID2070712,"('Azolidines', 6.0)",
2612,DTXSID1027928,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1347.0,DTXSID1027928,"('Organic oxoanionic compounds', nan)",
2613,DTXSID2029240,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8887.0,DTXSID2029240,"('Organometallic compounds', 2.0)",
2614,DTXSID5067055,0.0,0.0,0,0.0,0.0,1,0,1,4,5,8719.0,DTXSID5067055,"('Fatty Acyls', 2.0)",
2615,DTXSID0067503,0.0,0.0,0,0.0,0.0,0,0,1,4,5,9830.0,DTXSID0067503,"('Fatty Acyls', 3.0)",
2616,DTXSID6025145,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1046.0,DTXSID6025145,"('Benzene and substituted derivatives', 9.0)",
2617,DTXSID8065533,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2411.0,DTXSID8065533,"('Benzene and substituted derivatives', 3.0)",
2618,DTXSID80869233,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5045.0,DTXSID80869233,"('Prenol lipids', 2.0)",
2619,DTXSID1021453,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2159.0,DTXSID1021453,"('Benzene and substituted derivatives', 8.0)",
2620,DTXSID4027789,0.0,0.0,0,0.0,0.0,0,0,0,2,3,280.0,DTXSID4027789,"('Organic acids and derivatives', 1.0)",
2621,DTXSID2058912,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5552.0,DTXSID2058912,"('Naphthalenes', 4.0)",
2622,DTXSID90888213,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2381.0,DTXSID90888213,"('Benzene and substituted derivatives', 8.0)",
2623,DTXSID3064069,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2693.0,DTXSID3064069,"('Organic phosphonic acids and derivatives', nan)",
2624,DTXSID4022159,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8949.0,DTXSID4022159,"('Hydrocarbons', 1.0)",
2625,DTXSID7049425,0.0,0.0,0,0.0,0.0,0,1,0,1,2,22.0,DTXSID7049425,"('Organic nitrogen compounds', 1.0)",
2626,DTXSID5020029,0.0,0.0,0,0.0,0.0,0,0,0,2,3,94.0,DTXSID5020029,"('Organic nitrogen compounds', 1.0)",
2627,DTXSID9071189,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5797.0,DTXSID9071189,"('Fatty Acyls', 5.0)",
2628,DTXSID90985276,0.0,0.0,0,0.0,0.0,0,0,0,3,4,500.0,DTXSID90985276,"('Organohalogen compounds', 4.0)",
2629,DTXSID00883476,0.0,0.0,0,0.0,0.0,0,0,0,3,4,500.0,DTXSID00883476,"('Organohalogen compounds', 4.0)",
2630,DTXSID7060417,0.0,0.0,0,0.0,0.0,0,0,0,2,3,241.0,DTXSID7060417,"('Benzene and substituted derivatives', 8.0)",
2631,DTXSID1036545,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2356.0,DTXSID1036545,"('Benzene and substituted derivatives', 2.0)",
2632,DTXSID901022933,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2545.0,DTXSID901022933,"('Benzene and substituted derivatives', 5.0)",
2633,DTXSID50884216,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2523.0,DTXSID50884216,"('Carboxylic acids and derivatives', 2.0)",
2634,DTXSID6052584,0.0,1.0,1,0.0,0.0,0,0,1,3,5,2597.0,DTXSID6052584,"('Benzene and substituted derivatives', 2.0)",
2635,DTXSID4023917,0.0,0.0,0,0.0,0.0,0,0,0,2,3,140.0,DTXSID4023917,"('Organooxygen compounds', 2.0)",
2636,DTXSID2020216,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1279.0,DTXSID2020216,"('Benzene and substituted derivatives', 6.0)",
2637,DTXSID7051634,1.0,0.0,1,0.0,0.0,0,0,1,4,5,6901.0,DTXSID7051634,"('Benzene and substituted derivatives', 2.0)",
2638,DTXSID50863546,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3359.0,DTXSID50863546,"('Benzene and substituted derivatives', 2.0)",
2639,DTXSID4044795,0.0,0.0,0,0.0,0.0,0,0,0,3,4,899.0,DTXSID4044795,"('Pyridines and derivatives', 1.0)",
2640,DTXSID80863094,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3638.0,DTXSID80863094,"('Organometallic compounds', 4.0)",
2641,DTXSID4059598,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2185.0,DTXSID4059598,"('Anthracenes', 9.0)",
2642,DTXSID6062593,0.0,0.0,0,0.0,1.0,0,0,0,3,4,1052.0,DTXSID6062593,"('Benzene and substituted derivatives', 2.0)",
2643,DTXSID00864285,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5606.0,DTXSID00864285,"('Carboxylic acids and derivatives', 2.0)",
2644,DTXSID2060468,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6224.0,DTXSID2060468,"('Carboxylic acids and derivatives', 1.0)",
2645,DTXSID8066058,0.0,1.0,1,0.0,1.0,1,0,1,3,5,2669.0,DTXSID8066058,"('Benzene and substituted derivatives', 2.0)",
2646,DTXSID00888643,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3941.0,DTXSID00888643,"('Pyridines and derivatives', 2.0)",
2647,DTXSID00885334,0.0,0.0,0,0.0,0.0,0,0,1,4,5,7613.0,DTXSID00885334,"('Fatty Acyls', 3.0)",
2648,DTXSID0072982,1.0,0.0,1,0.0,1.0,1,0,1,4,5,6138.0,DTXSID0072982,"('Phenylpropanoids and polyketides', 3.0)",
2649,DTXSID10862252,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8977.0,DTXSID10862252,"('Fatty Acyls', 1.0)",
2650,DTXSID8022032,0.0,0.0,0,0.0,0.0,0,0,0,3,4,973.0,DTXSID8022032,"('Benzene and substituted derivatives', 6.0)",
2651,DTXSID3069435,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1505.0,DTXSID3069435,"('Benzene and substituted derivatives', 8.0)",
2652,DTXSID6029387,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6644.0,DTXSID6029387,"('Carboxylic acids and derivatives', 3.0)",
2653,DTXSID6066866,0.0,0.0,1,0.0,0.0,0,0,1,3,5,2690.0,DTXSID6066866,"('Benzene and substituted derivatives', 2.0)",
2654,DTXSID40276166,1.0,1.0,1,1.0,0.0,1,0,1,4,5,5415.0,DTXSID40276166,"('Prenol lipids', 2.0)",
2655,DTXSID9066336,0.0,0.0,1,0.0,0.0,0,0,1,3,5,3099.0,DTXSID9066336,"('Benzene and substituted derivatives', 4.0)",
2656,DTXSID50893126,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2339.0,DTXSID50893126,"('Organic sulfonic acids and derivatives', nan)",
2657,DTXSID3066683,0.0,1.0,1,0.0,1.0,1,0,1,3,5,2676.0,DTXSID3066683,"('Organic phosphoric acids and derivatives', 2.0)",
2658,DTXSID00873337,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3462.0,DTXSID00873337,"('Hydrocarbons', 2.0)",
2659,DTXSID90883405,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3462.0,DTXSID90883405,"('Hydrocarbons', 2.0)",
2660,DTXSID1024912,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3462.0,DTXSID1024912,"('Hydrocarbons', 2.0)",
2661,DTXSID90884295,0.0,0.0,0,0.0,0.0,0,0,0,2,3,220.0,DTXSID90884295,"('Benzene and substituted derivatives', 10.0)",
2662,DTXSID801111947,0.0,0.0,0,0.0,1.0,1,0,0,3,4,799.0,DTXSID801111947,"('Other', 2.0)",
2663,DTXSID8061478,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1260.0,DTXSID8061478,"('Organometallic compounds', 3.0)",
2664,DTXSID90866298,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5841.0,DTXSID90866298,"('Fatty Acyls', 1.0)",
2665,DTXSID3062239,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2618.0,DTXSID3062239,"('Benzene and substituted derivatives', 8.0)",
2666,DTXSID2025422,0.0,0.0,0,0.0,0.0,0,0,0,2,3,242.0,DTXSID2025422,"('Benzene and substituted derivatives', 2.0)",
2667,DTXSID1059074,0.0,1.0,1,0.0,1.0,1,0,0,3,4,1633.0,DTXSID1059074,"('Benzene and substituted derivatives', 7.0)",
2668,DTXSID1045166,0.0,0.0,0,0.0,1.0,1,0,0,2,3,232.0,DTXSID1045166,"('Benzene and substituted derivatives', 10.0)",
2669,DTXSID30885746,0.0,0.0,0,0.0,0.0,0,0,0,2,3,240.0,DTXSID30885746,"('Benzene and substituted derivatives', 10.0)",
2670,DTXSID90886810,0.0,0.0,1,0.0,0.0,0,0,0,3,4,1194.0,DTXSID90886810,"('Organometallic compounds', 2.0)",
2671,DTXSID20886469,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5829.0,DTXSID20886469,"('Carboxylic acids and derivatives', 5.0)",
2672,DTXSID1059947,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2475.0,DTXSID1059947,"('Benzene and substituted derivatives', 6.0)",
2673,DTXSID2059194,0.0,0.0,0,0.0,0.0,0,0,0,3,4,859.0,DTXSID2059194,"('Benzene and substituted derivatives', 3.0)",
2674,DTXSID1026401,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2668.0,DTXSID1026401,"('Hydrocarbons', 3.0)",
2675,DTXSID0060438,0.0,0.0,0,0.0,0.0,0,0,0,2,3,241.0,DTXSID0060438,"('Organohalogen compounds', 2.0)",
2676,DTXSID2060416,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2487.0,DTXSID2060416,"('Prenol lipids', 2.0)",
2677,DTXSID0052049,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8968.0,DTXSID0052049,"('Azolidines', 6.0)",
2678,DTXSID0052621,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2742.0,DTXSID0052621,"('Benzene and substituted derivatives', 8.0)",
2679,DTXSID90861728,0.0,0.0,0,0.0,0.0,0,0,0,3,4,605.0,DTXSID90861728,"('Piperidines', nan)",
2680,DTXSID2058837,0.0,1.0,1,0.0,0.0,0,0,1,3,5,2232.0,DTXSID2058837,"('Indanes', nan)",1.0
2681,DTXSID3065740,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2032.0,DTXSID3065740,"('Organic phosphoric acids and derivatives', 3.0)",
2682,DTXSID60884929,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2559.0,DTXSID60884929,"('Oxanes', nan)",
2683,DTXSID8065907,0.0,0.0,1,0.0,0.0,0,0,1,4,5,6019.0,DTXSID8065907,"('Organic carbonic acids and derivatives', 4.0)",
2684,DTXSID00880243,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3929.0,DTXSID00880243,"('Organohalogen compounds', 4.0)",
2685,DTXSID3030428,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2488.0,DTXSID3030428,"('Organooxygen compounds', 5.0)",
2686,DTXSID9069550,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5499.0,DTXSID9069550,"('Hydrocarbons', 3.0)",
2687,DTXSID5062974,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1143.0,DTXSID5062974,"('Benzene and substituted derivatives', 8.0)",
2688,DTXSID9052397,1.0,1.0,1,1.0,0.0,1,0,1,3,5,2892.0,DTXSID9052397,"('Organooxygen compounds', 3.0)",
2689,DTXSID7063978,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2519.0,DTXSID7063978,"('Carboxylic acids and derivatives', 1.0)",
2690,DTXSID8029733,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2300.0,DTXSID8029733,"('Prenol lipids', 2.0)",
2691,DTXSID1020805,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2300.0,DTXSID1020805,"('Prenol lipids', 2.0)",
2692,DTXSID1022180,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2300.0,DTXSID1022180,"('Prenol lipids', 2.0)",
2693,DTXSID80883999,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2300.0,DTXSID80883999,"('Prenol lipids', 2.0)",
2694,DTXSID8029650,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2285.0,DTXSID8029650,"('Prenol lipids', 2.0)",
2695,DTXSID9044326,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2300.0,DTXSID9044326,"('Prenol lipids', 2.0)",
2696,DTXSID20883998,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2300.0,DTXSID20883998,"('Prenol lipids', 2.0)",
2697,DTXSID4027286,1.0,1.0,1,0.0,0.0,0,0,1,4,5,7464.0,DTXSID4027286,"('Fatty Acyls', 6.0)",
2698,DTXSID7074909,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2760.0,DTXSID7074909,"('Organooxygen compounds', 2.0)",
2699,DTXSID0069383,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2182.0,DTXSID0069383,"('Prenol lipids', 1.0)",
2700,DTXSID3044831,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5591.0,DTXSID3044831,"('Fatty Acyls', 1.0)",
2701,DTXSID1047443,0.0,1.0,1,0.0,0.0,0,0,0,3,4,1099.0,DTXSID1047443,"('Phenols', 6.0)",
2702,DTXSID3047188,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3686.0,DTXSID3047188,"('Carboxylic acids and derivatives', 2.0)",
2703,DTXSID1059739,0.0,0.0,1,0.0,1.0,0,0,0,3,4,824.0,DTXSID1059739,"('Organic nitrogen compounds', 2.0)",
2704,DTXSID0052386,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8950.0,DTXSID0052386,"('Prenol lipids', 2.0)",
2705,DTXSID8020599,0.0,0.0,0,0.0,0.0,0,1,0,1,2,36.0,DTXSID8020599,"('Organoheterocyclic compounds', 3.0)",
2706,DTXSID5052670,0.0,0.0,1,0.0,1.0,1,0,1,4,5,5107.0,DTXSID5052670,"('Fatty Acyls', 4.0)",
2707,DTXSID8063628,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2107.0,DTXSID8063628,"('Heteroaromatic compounds', nan)",
2708,DTXSID1044938,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1403.0,DTXSID1044938,"('Carboxylic acids and derivatives', 5.0)",
2709,DTXSID2061856,0.0,0.0,0,0.0,1.0,1,0,0,3,4,932.0,DTXSID2061856,"('Organoheterocyclic compounds', 1.0)",
2710,DTXSID60866023,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2365.0,DTXSID60866023,"('Azobenzenes', 4.0)",
2711,DTXSID5051735,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2733.0,DTXSID5051735,"('Benzene and substituted derivatives', 9.0)",
2712,DTXSID8024814,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2566.0,DTXSID8024814,"('Benzene and substituted derivatives', 9.0)",
2713,DTXSID4060941,1.0,1.0,1,0.0,0.0,0,0,1,3,5,2684.0,DTXSID4060941,"('Benzene and substituted derivatives', 2.0)",
2714,DTXSID0041484,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6031.0,DTXSID0041484,"('Carboxylic acids and derivatives', 5.0)",
2715,DTXSID00880889,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6031.0,DTXSID00880889,"('Carboxylic acids and derivatives', 5.0)",
2716,DTXSID6047234,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6031.0,DTXSID6047234,"('Carboxylic acids and derivatives', 5.0)",
2717,DTXSID5036684,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2411.0,DTXSID5036684,"('Benzene and substituted derivatives', 2.0)",
2718,DTXSID40861834,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5784.0,DTXSID40861834,"('Organooxygen compounds', 1.0)",
2719,DTXSID6074623,1.0,0.0,1,0.0,1.0,1,0,1,4,5,8893.0,DTXSID6074623,"('Anthracenes', 4.0)",
2720,DTXSID4043779,0.0,0.0,0,0.0,0.0,0,0,0,2,3,267.0,DTXSID4043779,"('Benzene and substituted derivatives', 8.0)",
2721,DTXSID50930823,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1561.0,DTXSID50930823,"('Organoheterocyclic compounds', 3.0)",
2722,DTXSID3062572,0.0,0.0,0,0.0,0.0,0,0,0,3,4,607.0,DTXSID3062572,"('Carboxylic acids and derivatives', 3.0)",
2723,DTXSID2047016,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1528.0,DTXSID2047016,"('Carboxylic acids and derivatives', 2.0)",
2724,DTXSID2061773,0.0,0.0,0,0.0,0.0,0,0,0,3,4,920.0,DTXSID2061773,"('Organic nitrogen compounds', 1.0)",
2725,DTXSID1041213,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3562.0,DTXSID1041213,"('Organooxygen compounds', 1.0)",
2726,DTXSID0063997,0.0,0.0,0,0.0,0.0,0,0,0,2,3,219.0,DTXSID0063997,"('Organosulfur compounds', 1.0)",
2727,DTXSID0024050,0.0,0.0,0,0.0,0.0,0,0,0,2,3,235.0,DTXSID0024050,"('Organohalogen compounds', 2.0)",
2728,DTXSID8024739,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2156.0,DTXSID8024739,"('Prenol lipids', 2.0)",
2729,DTXSID5066372,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3262.0,DTXSID5066372,"('Organometallic compounds', 3.0)",
2730,DTXSID3023261,0.0,0.0,0,0.0,0.0,0,0,0,3,4,885.0,DTXSID3023261,"('Carboxylic acids and derivatives', 2.0)",
2731,DTXSID60870302,0.0,0.0,0,0.0,0.0,0,0,0,2,3,232.0,DTXSID60870302,"('Organic acids and derivatives', 3.0)",
2732,DTXSID90866970,0.0,0.0,0,0.0,1.0,1,0,0,3,4,584.0,DTXSID90866970,"('Quinolines and derivatives', 4.0)",1.0
2733,DTXSID8059764,0.0,0.0,0,0.0,1.0,1,0,0,3,4,800.0,DTXSID8059764,"('Organoheterocyclic compounds', 1.0)",
2734,DTXSID30274151,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2630.0,DTXSID30274151,"('Organoheterocyclic compounds', 3.0)",
2735,DTXSID9068908,0.0,0.0,1,0.0,1.0,1,0,0,3,4,544.0,DTXSID9068908,"('Phenol ethers', 5.0)",
2736,DTXSID4063539,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2574.0,DTXSID4063539,"('Diazines', 1.0)",1.0
2737,DTXSID7047647,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3557.0,DTXSID7047647,"('Phenylpropanoids and polyketides', 2.0)",
2738,DTXSID1026904,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6062.0,DTXSID1026904,"('Carboxylic acids and derivatives', 5.0)",
2739,DTXSID80884860,0.0,0.0,0,0.0,0.0,0,0,0,3,4,840.0,DTXSID80884860,"('Organometallic compounds', 2.0)",
2740,DTXSID8052063,0.0,0.0,0,0.0,1.0,1,0,1,4,5,5563.0,DTXSID8052063,"('Naphthalenes', 1.0)",
2741,DTXSID40988055,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2748.0,DTXSID40988055,"('Benzene and substituted derivatives', 4.0)",
2742,DTXSID5051781,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2029.0,DTXSID5051781,"('Prenol lipids', 2.0)",
2743,DTXSID5044368,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3012.0,DTXSID5044368,"('Organohalogen compounds', 2.0)",
2744,DTXSID50474030,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1854.0,DTXSID50474030,"('Organometallic compounds', 2.0)",
2745,DTXSID5065857,0.0,0.0,0,0.0,0.0,0,0,0,3,4,655.0,DTXSID5065857,"('Organoheterocyclic compounds', 3.0)",
2746,DTXSID5062263,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2542.0,DTXSID5062263,"('Naphthalenes', 2.0)",
2747,DTXSID4068878,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2069.0,DTXSID4068878,"('Organic nitrogen compounds', 2.0)",
2748,DTXSID8069721,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2313.0,DTXSID8069721,"('Benzene and substituted derivatives', 8.0)",
2749,DTXSID7021655,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2600.0,DTXSID7021655,"('Fatty Acyls', 1.0)",
2750,DTXSID9051820,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1321.0,DTXSID9051820,"('Diazines', 1.0)",
2751,DTXSID1021160,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1021.0,DTXSID1021160,"('Pyridines and derivatives', 1.0)",
2752,DTXSID5059290,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1220.0,DTXSID5059290,"('Benzene and substituted derivatives', 3.0)",
2753,DTXSID6021165,0.0,0.0,0,0.0,0.0,0,0,0,2,3,231.0,DTXSID6021165,"('Piperidines', nan)",
2754,DTXSID7067403,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6912.0,DTXSID7067403,"('Carboxylic acids and derivatives', 5.0)",
2755,DTXSID2060549,1.0,1.0,1,0.0,0.0,0,0,1,3,5,3086.0,DTXSID2060549,"('Benzene and substituted derivatives', 4.0)",
2756,DTXSID7064102,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2588.0,DTXSID7064102,"('Organoheterocyclic compounds', 3.0)",
2757,DTXSID5052595,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2757.0,DTXSID5052595,"('Benzene and substituted derivatives', 9.0)",
2758,DTXSID90886239,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2814.0,DTXSID90886239,"('Benzofurans', nan)",
